74	0.030255943536758423	-0.023608893156051636	0.02756214141845703
81	0.1731489896774292	-0.03677189350128174	-0.03670024871826172
82	-0.04726457595825195	0.05461212992668152	0.09844207763671875
82	0.005506694316864014	-0.02652880549430847	0.01558685302734375
84	-0.0348086953163147	-0.017491847276687622	0.22294044494628906
102	0.017141640186309814	0.025723010301589966	-0.01764392852783203
105	0.015044152736663818	-0.09008979797363281	0.03746509552001953
364	0.0	0.0	-0.0
566	0.028112411499023438	-0.027746140956878662	-0.06803512573242188
769	-0.07432657480239868	-0.022625312209129333	-0.05171489715576172
971	-0.08030825853347778	-0.20914366841316223	0.029104232788085938
1174	-0.12139743566513062	-0.1334393322467804	0.06342029571533203
1377	-0.06877708435058594	0.09871791303157806	0.025823593139648438
1581	-0.09504961967468262	0.02287238836288452	-0.14485836029052734
1782	0.08925056457519531	0.07257580757141113	0.039269447326660156
1985	0.09372246265411377	0.26214587688446045	-0.13099098205566406
2188	0.25374794006347656	-0.039711833000183105	0.03580951690673828
2390	-0.12155473232269287	-0.054648637771606445	0.04880332946777344
2593	0.12479233741760254	-0.0016349852085113525	-0.2447376251220703
2795	0.08390402793884277	0.2076471745967865	-0.1469745635986328
2998	-0.10547292232513428	0.09256896376609802	0.22147750854492188
3201	-0.2595721483230591	0.08235859870910645	-0.09400749206542969
3405	0.20279788970947266	0.03837452828884125	-0.044551849365234375
3606	0.2607080936431885	-0.5064254999160767	0.031991004943847656
3809	-0.4077186584472656	0.27472013235092163	0.35440635681152344
4011	-0.03262042999267578	0.39523637294769287	0.0045013427734375
4214	-0.10921692848205566	0.45894622802734375	0.012811660766601562
4417	0.0988764762878418	0.21538046002388	-0.055436134338378906
4619	0.16068565845489502	0.04491473734378815	-0.003940582275390625
4822	0.049997925758361816	0.02183137834072113	0.11124420166015625
5025	0.09267520904541016	-0.08026447892189026	-0.08828544616699219
5227	0.3618084192276001	-0.20127977430820465	0.038730621337890625
5430	-0.10373508930206299	0.12518276274204254	-0.029069900512695312
5632	0.18691205978393555	-0.0610068142414093	0.07107067108154297
5835	0.1294187307357788	-0.049265772104263306	-0.04968738555908203
6038	0.05173337459564209	0.06449082493782043	-0.055876731872558594
6241	0.1710590124130249	-0.05201083421707153	0.09625816345214844
6443	0.0588221549987793	0.06602498888969421	-0.11091995239257812
6646	0.06011927127838135	-0.04957321286201477	0.051644325256347656
6849	-0.03577589988708496	-0.03211197257041931	-0.04550457000732422
7051	0.2831839323043823	0.019295305013656616	-0.0722799301147461
7254	0.0004138946533203125	-0.09095516800880432	0.04175853729248047
7456	0.10725605487823486	0.12097856402397156	-0.19588470458984375
7659	-0.11628091335296631	0.05466055870056152	0.08232784271240234
7862	0.011612415313720703	-0.01874750852584839	-0.0850381851196289
8064	-0.03391456604003906	0.13836714625358582	-0.062066078186035156
8267	0.032834768295288086	0.06425726413726807	-0.0863809585571289
8470	0.018080711364746094	0.12773993611335754	0.01778697967529297
8672	0.08348429203033447	0.1210436224937439	-0.08170604705810547
8875	0.09372758865356445	0.28755325078964233	-0.055459022521972656
9077	-0.34392786026000977	-0.68244469165802	0.4176921844482422
9280	0.04298853874206543	-0.19540315866470337	-0.3461189270019531
9482	-1.0290098190307617	1.7521661520004272	0.8477563858032227
9685	-0.03849649429321289	1.58211088180542	-0.2967338562011719
9888	-2.205251455307007	-1.1108657121658325	-0.8401918411254883
10092	1.5310304164886475	-1.9651448726654053	-0.19449329376220703
10294	2.0064890384674072	-0.9972267150878906	0.13295841217041016
10497	0.0007159709930419922	-1.4751290082931519	0.3668088912963867
10700	0.9332537651062012	-0.5927752256393433	-0.5749540328979492
10903	0.4736242890357971	-0.3371642827987671	0.26873302459716797
11105	-0.1479451060295105	-0.19383689761161804	-0.019941329956054688
11308	-0.13658350706100464	-0.1847994327545166	-0.020783424377441406
11511	-0.12899315357208252	-0.1756628453731537	-0.025208473205566406
11712	-0.12117457389831543	-0.1651577353477478	-0.02037525177001953
11915	-0.08318644762039185	-0.10732990503311157	-0.009765625
12119	-0.047516971826553345	-0.06851071119308472	-0.010073661804199219
12321	-0.03447103500366211	-0.04678495228290558	-0.009276390075683594
12523	-0.025280028581619263	-0.03220267593860626	-0.008105278015136719
12724	-0.01607033610343933	-0.021592482924461365	-0.005438804626464844
12926	-0.010223716497421265	-0.013785019516944885	-0.0036592483520507812
13129	0.0	0.0	-0.0
13333	0.0037559568881988525	-0.0022689253091812134	0.010755538940429688
13534	-0.003803044557571411	0.0037152618169784546	0.008756637573242188
13737	0.003929853439331055	0.004243150353431702	0.0026369094848632812
13939	0.0029793381690979004	-0.004853591322898865	0.0017366409301757812
14143	0.0022011399269104004	-0.003200247883796692	0.0011472702026367188
14344	-0.002545952796936035	0.0032374411821365356	-0.0024633407592773438
14547	-0.001477956771850586	0.005049988627433777	0.004706382751464844
14750	-0.0006301403045654297	0.004233077168464661	-0.0016736984252929688
14954	-0.00034540891647338867	-0.002204105257987976	0.00048160552978515625
15155	0.00007209181785583496	-0.006652221083641052	0.005023002624511719
