2020-01-17 21:56:27.086136	0.1252112388610840
2020-01-17 21:56:27.100282	0.008903399109840393
2020-01-17 21:56:27.101334	-0.007817864418029785
2020-01-17 21:56:27.390984	0.000000000000000
2020-01-17 21:56:27.593207	0.1262154281139374
2020-01-17 21:56:27.795663	0.1843794882297516
2020-01-17 21:56:27.997819	-0.1648549139499664
2020-01-17 21:56:28.201663	0.1001969575881958
2020-01-17 21:56:28.404333	0.1347832083702087
2020-01-17 21:56:28.607041	-0.3848698437213898
2020-01-17 21:56:28.809761	0.2921890020370483
2020-01-17 21:56:29.012773	0.3193752467632294
2020-01-17 21:56:29.215319	0.2761942148208618
2020-01-17 21:56:29.417572	-0.5066429376602173
2020-01-17 21:56:29.618965	0.2094097137451172
2020-01-17 21:56:29.822208	-0.4465241432189941
2020-01-17 21:56:30.025010	-0.9519480466842651
2020-01-17 21:56:30.226673	-1.722881317138672
2020-01-17 21:56:30.429785	-0.1791905164718628
2020-01-17 21:56:30.632442	-0.3272583484649658
2020-01-17 21:56:30.835272	-0.03190660476684570
2020-01-17 21:56:31.038068	0.3957117199897766
