22:46:29:155	0,1155344843864441	0,4944855868816376	-0,1472215652465820
22:46:29:173	0,0372154191136360	0,3840968012809753	-0,0338859558105469
22:46:29:175	-0,1017895936965942	0,2586833536624908	0,0256166458129883
22:46:29:442	0,0000000000000000	0,0000000000000000	-0,0000000000000000
22:46:29:645	-0,0651004016399384	-0,0071828067302704	-0,0021762847900391
22:46:29:848	0,1030911952257156	-0,0093510672450066	0,0354995727539063
22:46:30:50	0,2850934267044067	0,0126313269138336	0,0896434783935547
22:46:30:253	-0,1506434381008148	0,0091732889413834	0,0352230072021484
22:46:30:455	0,8301596641540527	-0,2416538298130035	0,0952768325805664
22:46:30:658	-0,3931824266910553	0,2718709707260132	-0,2520132064819336
22:46:30:860	-0,2682263851165771	0,2073268294334412	-0,0086803436279297
22:46:31:63	0,7130651473999023	-0,1926050186157227	0,2054977416992188
22:46:31:266	0,4789103865623474	-0,2917352914810181	0,1413030624389648
22:46:31:469	1,6704639196395874	-1,1374913454055786	0,4156560897827148
22:46:31:671	0,0812890529632568	-1,2492084503173828	1,0338792800903320
22:46:31:874	-4,9764437675476074	0,7086812257766724	-1,1964979171752930
22:46:32:76	-1,4865510463714600	1,2089434862136841	-0,8011636734008789
22:46:32:280	-0,5841550827026367	0,0431315898895264	0,7729587554931641
22:46:32:482	-0,2247901260852814	-0,2308856844902039	0,2179698944091797
